FName=MAURICE
LName=DEWINTRE
ID=DEWINMA#71952
Exam.Date=06_06_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 61 Left Marker Time=0.164000 Right Marker Time=1.079000 ES Time=0.589000
Num Frames:  Knots:
        70       31
-23.81,  122.17,-22.84,  119.30,-21.88,  116.44,-20.93,  113.59,-19.99,  110.75,-19.12,  107.89,-18.36,  104.99,-17.86,  102.03,-17.77,  99.03,-18.24,  96.07,-19.30,  93.25,-20.87,  90.64,-22.76,  88.23,-24.69,  85.93,-26.44,  83.59,-27.85,  81.10,-28.87,  78.43,-29.48,  75.60,-29.71,  72.66,-29.58,  69.69,-29.14,  66.73,-28.45,  63.82,-27.54,  60.94,-26.46,  58.11,-25.25,  55.31,-23.93,  52.53,-22.53,  49.77,-21.07,  47.01,-19.58,  44.26,-18.07,  41.51,-16.55,  38.76,
-23.95,  122.27,-22.97,  119.39,-22.00,  116.53,-21.03,  113.68,-20.08,  110.85,-19.18,  107.99,-18.41,  105.10,-17.87,  102.14,-17.75,  99.14,-18.19,  96.16,-19.23,  93.32,-20.79,  90.70,-22.67,  88.28,-24.60,  85.97,-26.34,  83.63,-27.75,  81.15,-28.77,  78.47,-29.38,  75.63,-29.60,  72.68,-29.47,  69.70,-29.03,  66.73,-28.34,  63.80,-27.43,  60.93,-26.35,  58.10,-25.14,  55.30,-23.83,  52.52,-22.43,  49.76,-20.98,  47.00,-19.49,  44.25,-17.98,  41.51,-16.46,  38.77,
-24.10,  122.32,-23.11,  119.45,-22.12,  116.58,-21.14,  113.74,-20.17,  110.90,-19.26,  108.05,-18.46,  105.16,-17.90,  102.21,-17.75,  99.20,-18.16,  96.22,-19.18,  93.36,-20.73,  90.72,-22.60,  88.30,-24.53,  85.98,-26.26,  83.64,-27.67,  81.15,-28.68,  78.47,-29.28,  75.62,-29.50,  72.66,-29.36,  69.67,-28.91,  66.69,-28.20,  63.76,-27.29,  60.89,-26.21,  58.06,-25.00,  55.26,-23.69,  52.49,-22.30,  49.73,-20.85,  46.98,-19.37,  44.24,-17.86,  41.51,-16.35,  38.77,
-24.16,  122.31,-23.16,  119.44,-22.16,  116.57,-21.18,  113.73,-20.21,  110.90,-19.29,  108.05,-18.48,  105.16,-17.91,  102.21,-17.74,  99.20,-18.14,  96.22,-19.15,  93.35,-20.68,  90.70,-22.54,  88.27,-24.46,  85.95,-26.19,  83.61,-27.59,  81.11,-28.59,  78.43,-29.18,  75.57,-29.39,  72.60,-29.24,  69.60,-28.77,  66.62,-28.05,  63.70,-27.13,  60.83,-26.04,  58.00,-24.83,  55.21,-23.52,  52.44,-22.13,  49.68,-20.68,  46.94,-19.20,  44.20,-17.70,  41.47,-16.19,  38.74,
-24.12,  122.21,-23.12,  119.35,-22.13,  116.50,-21.14,  113.66,-20.18,  110.84,-19.26,  108.00,-18.45,  105.11,-17.88,  102.16,-17.71,  99.16,-18.10,  96.17,-19.10,  93.30,-20.64,  90.65,-22.49,  88.21,-24.40,  85.89,-26.12,  83.55,-27.52,  81.05,-28.51,  78.36,-29.11,  75.49,-29.30,  72.52,-29.14,  69.52,-28.66,  66.54,-27.93,  63.61,-26.99,  60.75,-25.89,  57.92,-24.67,  55.14,-23.35,  52.37,-21.96,  49.62,-20.51,  46.88,-19.02,  44.14,-17.52,  41.41,-16.01,  38.68,
-24.06,  122.17,-23.06,  119.32,-22.06,  116.48,-21.08,  113.65,-20.11,  110.83,-19.19,  107.99,-18.38,  105.10,-17.82,  102.14,-17.65,  99.12,-18.04,  96.12,-19.05,  93.25,-20.59,  90.59,-22.45,  88.14,-24.36,  85.83,-26.08,  83.49,-27.47,  81.00,-28.47,  78.31,-29.06,  75.43,-29.26,  72.46,-29.09,  69.45,-28.61,  66.46,-27.87,  63.54,-26.92,  60.67,-25.82,  57.84,-24.59,  55.05,-23.26,  52.29,-21.86,  49.53,-20.40,  46.79,-18.92,  44.05,-17.41,  41.32,-15.90,  38.59,
-24.06,  122.42,-23.04,  119.55,-22.02,  116.69,-21.02,  113.85,-20.05,  111.01,-19.11,  108.15,-18.29,  105.24,-17.71,  102.25,-17.53,  99.20,-17.91,  96.16,-18.93,  93.25,-20.47,  90.57,-22.34,  88.13,-24.26,  85.81,-25.99,  83.49,-27.39,  81.00,-28.40,  78.31,-29.00,  75.44,-29.21,  72.46,-29.05,  69.44,-28.58,  66.45,-27.84,  63.51,-26.90,  60.64,-25.79,  57.80,-24.56,  55.00,-23.24,  52.23,-21.83,  49.47,-20.37,  46.72,-18.88,  43.98,-17.37,  41.24,-15.86,  38.51,
-24.19,  123.00,-23.13,  120.09,-22.08,  117.19,-21.05,  114.30,-20.04,  111.42,-19.07,  108.52,-18.21,  105.58,-17.57,  102.56,-17.33,  99.46,-17.66,  96.37,-18.64,  93.40,-20.18,  90.67,-22.05,  88.20,-23.98,  85.88,-25.73,  83.57,-27.17,  81.10,-28.21,  78.43,-28.85,  75.56,-29.09,  72.57,-28.96,  69.54,-28.51,  66.54,-27.80,  63.60,-26.87,  60.70,-25.78,  57.85,-24.56,  55.04,-23.23,  52.25,-21.83,  49.48,-20.38,  46.72,-18.88,  43.98,-17.37,  41.23,-15.85,  38.49,
-24.52,  123.82,-23.43,  120.85,-22.34,  117.90,-21.27,  114.95,-20.21,  112.03,-19.18,  109.09,-18.24,  106.12,-17.50,  103.08,-17.14,  99.95,-17.35,  96.80,-18.24,  93.75,-19.72,  90.94,-21.58,  88.41,-23.52,  86.08,-25.31,  83.77,-26.79,  81.32,-27.88,  78.65,-28.56,  75.79,-28.85,  72.80,-28.76,  69.77,-28.35,  66.76,-27.68,  63.80,-26.79,  60.89,-25.73,  58.02,-24.53,  55.19,-23.22,  52.38,-21.84,  49.60,-20.39,  46.83,-18.91,  44.07,-17.41,  41.31,-15.90,  38.55,
-24.92,  124.68,-23.83,  121.68,-22.74,  118.69,-21.66,  115.71,-20.57,  112.75,-19.49,  109.79,-18.47,  106.80,-17.63,  103.74,-17.14,  100.60,-17.22,  97.40,-17.98,  94.29,-19.38,  91.41,-21.19,  88.81,-23.13,  86.44,-24.93,  84.11,-26.42,  81.65,-27.52,  78.99,-28.22,  76.12,-28.52,  73.13,-28.45,  70.11,-28.08,  67.09,-27.44,  64.12,-26.59,  61.19,-25.58,  58.31,-24.42,  55.46,-23.16,  52.63,-21.81,  49.82,-20.40,  47.02,-18.94,  44.24,-17.47,  41.46,-15.99,  38.68,
