FName=CLAUDE
LName=HERAULT
ID=HERAUCL#28405
Exam.Date=16_12_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 61 Left Marker Time=0.115000 Right Marker Time=0.801000 ES Time=0.474000
Num Frames:  Knots:
        57       31
-16.64,  124.47,-16.66,  121.33,-16.73,  118.18,-16.90,  115.03,-17.20,  111.89,-17.65,  108.75,-18.25,  105.64,-18.97,  102.55,-19.79,  99.50,-20.67,  96.46,-21.59,  93.42,-22.52,  90.39,-23.44,  87.37,-24.32,  84.37,-25.15,  81.40,-25.93,  78.46,-26.64,  75.55,-27.28,  72.66,-27.81,  69.76,-28.22,  66.86,-28.49,  63.95,-28.59,  61.04,-28.51,  58.14,-28.26,  55.29,-27.84,  52.47,-27.26,  49.71,-26.55,  46.99,-25.72,  44.32,-24.81,  41.70,-23.86,  39.10,-22.90,  36.51,
-16.54,  125.21,-16.63,  122.03,-16.76,  118.85,-16.97,  115.66,-17.29,  112.47,-17.75,  109.30,-18.34,  106.15,-19.04,  103.03,-19.83,  99.95,-20.69,  96.89,-21.57,  93.83,-22.47,  90.79,-23.36,  87.74,-24.21,  84.72,-25.01,  81.72,-25.76,  78.76,-26.44,  75.83,-27.05,  72.91,-27.57,  70.00,-27.98,  67.07,-28.24,  64.14,-28.35,  61.20,-28.27,  58.28,-28.02,  55.40,-27.60,  52.55,-27.02,  49.75,-26.30,  47.00,-25.47,  44.30,-24.55,  41.64,-23.59,  39.01,-22.61,  36.38,
-16.24,  126.22,-16.46,  122.97,-16.71,  119.72,-17.01,  116.46,-17.39,  113.20,-17.88,  109.96,-18.48,  106.75,-19.18,  103.57,-19.96,  100.44,-20.80,  97.35,-21.67,  94.27,-22.55,  91.20,-23.42,  88.15,-24.24,  85.11,-25.01,  82.10,-25.72,  79.13,-26.36,  76.19,-26.94,  73.26,-27.43,  70.33,-27.82,  67.39,-28.07,  64.44,-28.17,  61.48,-28.10,  58.54,-27.85,  55.62,-27.42,  52.75,-26.83,  49.92,-26.10,  47.15,-25.25,  44.43,-24.31,  41.74,-23.34,  39.09,-22.34,  36.45,
-16.08,  127.28,-16.39,  123.96,-16.71,  120.63,-17.07,  117.31,-17.50,  113.98,-18.02,  110.67,-18.63,  107.40,-19.33,  104.17,-20.10,  101.00,-20.93,  97.86,-21.79,  94.76,-22.66,  91.67,-23.52,  88.61,-24.33,  85.56,-25.08,  82.55,-25.76,  79.57,-26.39,  76.62,-26.94,  73.68,-27.42,  70.74,-27.79,  67.79,-28.04,  64.83,-28.13,  61.87,-28.05,  58.92,-27.80,  55.99,-27.37,  53.11,-26.79,  50.28,-26.06,  47.49,-25.20,  44.75,-24.26,  42.05,-23.27,  39.38,-22.26,  36.73,
-15.87,  128.17,-16.25,  124.81,-16.65,  121.45,-17.08,  118.09,-17.55,  114.73,-18.10,  111.38,-18.74,  108.06,-19.45,  104.78,-20.23,  101.56,-21.05,  98.39,-21.91,  95.26,-22.77,  92.16,-23.61,  89.09,-24.41,  86.06,-25.15,  83.05,-25.84,  80.07,-26.47,  77.12,-27.03,  74.17,-27.50,  71.22,-27.87,  68.26,-28.11,  65.29,-28.19,  62.32,-28.11,  59.37,-27.86,  56.44,-27.44,  53.56,-26.86,  50.72,-26.13,  47.93,-25.27,  45.18,-24.32,  42.47,-23.32,  39.78,-22.29,  37.12,
-15.43,  128.76,-15.91,  125.40,-16.39,  122.04,-16.90,  118.67,-17.44,  115.30,-18.04,  111.94,-18.71,  108.60,-19.45,  105.30,-20.24,  102.05,-21.08,  98.85,-21.93,  95.71,-22.78,  92.60,-23.62,  89.54,-24.41,  86.50,-25.17,  83.50,-25.87,  80.52,-26.51,  77.56,-27.09,  74.61,-27.57,  71.65,-27.94,  68.68,-28.18,  65.71,-28.26,  62.74,-28.17,  59.78,-27.92,  56.86,-27.49,  53.97,-26.90,  51.12,-26.17,  48.32,-25.32,  45.56,-24.38,  42.83,-23.38,  40.14,-22.36,  37.46,
-14.95,  129.00,-15.50,  125.66,-16.06,  122.31,-16.63,  118.96,-17.23,  115.60,-17.87,  112.24,-18.57,  108.90,-19.33,  105.60,-20.12,  102.34,-20.96,  99.14,-21.80,  95.98,-22.65,  92.87,-23.48,  89.79,-24.28,  86.76,-25.04,  83.75,-25.75,  80.78,-26.40,  77.82,-26.99,  74.86,-27.48,  71.90,-27.86,  68.94,-28.10,  65.96,-28.19,  63.00,-28.10,  60.05,-27.84,  57.12,-27.41,  54.24,-26.83,  51.39,-26.11,  48.58,-25.28,  45.82,-24.35,  43.09,-23.36,  40.39,-22.36,  37.71,
-14.69,  128.85,-15.25,  125.53,-15.82,  122.21,-16.41,  118.87,-17.01,  115.52,-17.66,  112.18,-18.37,  108.86,-19.12,  105.57,-19.91,  102.32,-20.73,  99.12,-21.57,  95.97,-22.41,  92.86,-23.23,  89.79,-24.02,  86.76,-24.78,  83.76,-25.48,  80.79,-26.14,  77.84,-26.72,  74.90,-27.22,  71.95,-27.61,  68.99,-27.86,  66.04,-27.95,  63.08,-27.87,  60.14,-27.63,  57.23,-27.22,  54.36,-26.65,  51.52,-25.95,  48.72,-25.13,  45.95,-24.22,  43.22,-23.25,  40.52,-22.25,  37.83,
-14.78,  128.24,-15.30,  124.97,-15.83,  121.69,-16.37,  118.40,-16.95,  115.10,-17.56,  111.80,-18.23,  108.51,-18.94,  105.26,-19.71,  102.04,-20.50,  98.87,-21.31,  95.74,-22.12,  92.66,-22.91,  89.61,-23.69,  86.60,-24.42,  83.62,-25.12,  80.66,-25.77,  77.72,-26.35,  74.80,-26.85,  71.87,-27.24,  68.93,-27.49,  65.99,-27.59,  63.06,-27.53,  60.14,-27.30,  57.24,-26.91,  54.38,-26.36,  51.54,-25.67,  48.75,-24.87,  45.98,-23.97,  43.24,-23.02,  40.53,-22.04,  37.84,
-15.18,  127.40,-15.62,  124.20,-16.07,  120.99,-16.54,  117.77,-17.04,  114.54,-17.59,  111.31,-18.19,  108.09,-18.84,  104.89,-19.54,  101.73,-20.27,  98.61,-21.03,  95.52,-21.79,  92.48,-22.55,  89.46,-23.29,  86.48,-24.00,  83.53,-24.67,  80.60,-25.31,  77.68,-25.88,  74.78,-26.37,  71.87,-26.76,  68.96,-27.02,  66.04,-27.14,  63.13,-27.09,  60.23,-26.87,  57.35,-26.50,  54.49,-25.97,  51.66,-25.30,  48.86,-24.52,  46.09,-23.63,  43.34,-22.69,  40.62,-21.72,  37.91,
