FName=GUISEPPE
LName=COLOMBO
ID=COLOMGU#65595
Exam.Date=20_06_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 55 Left Marker Time=0.180000 Right Marker Time=1.461000 ES Time=0.631000
Num Frames:  Knots:
        85       31
-19.34,  116.69,-20.53,  114.43,-21.71,  112.17,-22.89,  109.90,-24.07,  107.62,-25.22,  105.33,-26.35,  103.02,-27.44,  100.70,-28.47,  98.36,-29.44,  95.99,-30.34,  93.58,-31.16,  91.15,-31.90,  88.68,-32.53,  86.19,-33.07,  83.66,-33.48,  81.10,-33.77,  78.50,-33.93,  75.85,-33.94,  73.17,-33.80,  70.46,-33.53,  67.74,-33.12,  65.06,-32.59,  62.44,-31.98,  59.91,-31.30,  57.46,-30.57,  55.10,-29.81,  52.83,-29.03,  50.62,-28.24,  48.45,-27.45,  46.31,-26.66,  44.17,
-19.21,  116.70,-20.41,  114.43,-21.61,  112.16,-22.81,  109.88,-24.00,  107.60,-25.16,  105.30,-26.30,  103.00,-27.38,  100.68,-28.41,  98.34,-29.38,  95.97,-30.27,  93.58,-31.08,  91.15,-31.81,  88.69,-32.44,  86.20,-32.97,  83.68,-33.39,  81.12,-33.68,  78.53,-33.84,  75.88,-33.85,  73.19,-33.72,  70.48,-33.45,  67.76,-33.05,  65.08,-32.53,  62.45,-31.93,  59.91,-31.26,  57.46,-30.54,  55.11,-29.78,  52.83,-29.02,  50.62,-28.24,  48.45,-27.45,  46.31,-26.67,  44.18,
-19.03,  116.76,-20.22,  114.48,-21.41,  112.19,-22.60,  109.91,-23.78,  107.61,-24.94,  105.31,-26.06,  102.99,-27.14,  100.66,-28.16,  98.32,-29.12,  95.96,-30.00,  93.56,-30.81,  91.14,-31.53,  88.69,-32.17,  86.21,-32.70,  83.69,-33.13,  81.14,-33.43,  78.55,-33.61,  75.90,-33.65,  73.22,-33.54,  70.50,-33.29,  67.78,-32.90,  65.09,-32.41,  62.45,-31.82,  59.91,-31.16,  57.45,-30.46,  55.09,-29.73,  52.81,-28.97,  50.59,-28.21,  48.42,-27.45,  46.28,-26.68,  44.14,
-18.99,  116.98,-20.13,  114.69,-21.28,  112.39,-22.42,  110.10,-23.56,  107.79,-24.69,  105.47,-25.78,  103.14,-26.83,  100.80,-27.83,  98.44,-28.77,  96.07,-29.64,  93.68,-30.43,  91.26,-31.14,  88.81,-31.76,  86.34,-32.29,  83.83,-32.72,  81.29,-33.04,  78.70,-33.24,  76.06,-33.31,  73.36,-33.23,  70.64,-33.02,  67.90,-32.68,  65.20,-32.22,  62.55,-31.66,  59.98,-31.04,  57.51,-30.37,  55.13,-29.67,  52.84,-28.94,  50.61,-28.21,  48.42,-27.47,  46.26,-26.73,  44.12,
-19.06,  117.46,-20.13,  115.17,-21.22,  112.88,-22.31,  110.58,-23.41,  108.26,-24.50,  105.93,-25.56,  103.58,-26.59,  101.22,-27.58,  98.85,-28.50,  96.47,-29.35,  94.06,-30.12,  91.64,-30.80,  89.20,-31.40,  86.74,-31.91,  84.25,-32.32,  81.71,-32.64,  79.11,-32.84,  76.45,-32.93,  73.74,-32.89,  70.99,-32.72,  68.23,-32.42,  65.49,-32.01,  62.81,-31.50,  60.21,-30.91,  57.70,-30.28,  55.30,-29.61,  52.97,-28.92,  50.71,-28.22,  48.50,-27.51,  46.31,-26.79,  44.13,
-18.88,  118.20,-19.97,  115.93,-21.06,  113.65,-22.16,  111.36,-23.27,  109.05,-24.37,  106.72,-25.45,  104.36,-26.49,  101.99,-27.49,  99.60,-28.42,  97.20,-29.28,  94.78,-30.06,  92.36,-30.75,  89.91,-31.35,  87.45,-31.85,  84.95,-32.25,  82.40,-32.54,  79.79,-32.74,  77.11,-32.82,  74.37,-32.79,  71.57,-32.64,  68.77,-32.37,  65.98,-31.98,  63.25,-31.49,  60.60,-30.92,  58.05,-30.31,  55.59,-29.65,  53.23,-28.97,  50.93,-28.28,  48.67,-27.58,  46.44,-26.88,  44.23,
-18.23,  119.05,-19.42,  116.80,-20.61,  114.54,-21.80,  112.26,-22.99,  109.96,-24.17,  107.63,-25.32,  105.28,-26.42,  102.90,-27.47,  100.50,-28.45,  98.08,-29.35,  95.65,-30.18,  93.21,-30.92,  90.75,-31.56,  88.27,-32.10,  85.77,-32.54,  83.22,-32.87,  80.59,-33.09,  77.90,-33.19,  75.13,-33.17,  72.30,-33.02,  69.45,-32.74,  66.61,-32.34,  63.83,-31.84,  61.12,-31.26,  58.52,-30.62,  56.01,-29.95,  53.59,-29.25,  51.24,-28.54,  48.94,-27.81,  46.67,-27.09,  44.41,
-17.28,  119.84,-18.59,  117.61,-19.91,  115.37,-21.23,  113.10,-22.53,  110.81,-23.82,  108.48,-25.06,  106.12,-26.25,  103.72,-27.36,  101.30,-28.40,  98.87,-29.37,  96.41,-30.25,  93.95,-31.05,  91.47,-31.76,  88.99,-32.37,  86.48,-32.88,  83.93,-33.27,  81.31,-33.55,  78.62,-33.70,  75.84,-33.72,  73.00,-33.59,  70.12,-33.33,  67.24,-32.93,  64.40,-32.43,  61.63,-31.83,  58.96,-31.17,  56.39,-30.46,  53.91,-29.72,  51.50,-28.97,  49.14,-28.20,  46.80,-27.43,  44.49,
-16.26,  120.55,-17.69,  118.32,-19.13,  116.08,-20.56,  113.81,-21.98,  111.52,-23.37,  109.18,-24.71,  106.80,-25.98,  104.38,-27.17,  101.93,-28.27,  99.46,-29.29,  96.97,-30.22,  94.47,-31.07,  91.98,-31.82,  89.48,-32.48,  86.97,-33.03,  84.42,-33.46,  81.82,-33.79,  79.14,-33.99,  76.37,-34.06,  73.53,-33.99,  70.63,-33.77,  67.71,-33.42,  64.81,-32.92,  61.97,-32.32,  59.21,-31.63,  56.55,-30.88,  53.97,-30.08,  51.46,-29.26,  48.99,-28.42,  46.56,-27.58,  44.15,
-15.42,  121.09,-16.95,  118.85,-18.48,  116.60,-20.01,  114.33,-21.53,  112.02,-23.01,  109.67,-24.44,  107.28,-25.78,  104.84,-27.04,  102.36,-28.19,  99.86,-29.26,  97.35,-30.22,  94.83,-31.10,  92.31,-31.87,  89.80,-32.54,  87.29,-33.10,  84.75,-33.56,  82.16,-33.90,  79.49,-34.13,  76.73,-34.23,  73.88,-34.20,  70.97,-34.01,  68.01,-33.67,  65.06,-33.18,  62.15,-32.55,  59.31,-31.82,  56.56,-31.01,  53.88,-30.14,  51.27,-29.24,  48.70,-28.32,  46.16,-27.39,  43.63,
