FName=gregory
LName=mackowiak
ID=MACKOGR#39581
Exam.Date=18_01_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 64 Left Marker Time=0.173000 Right Marker Time=1.102000 ES Time=0.567000
Num Frames:  Knots:
        71       25
-28.61,  110.64,-29.62,  108.10,-30.59,  105.55,-31.47,  103.01,-32.21,  100.46,-32.82,  97.87,-33.27,  95.24,-33.58,  92.54,-33.74,  89.77,-33.75,  86.93,-33.63,  84.05,-33.40,  81.13,-33.11,  78.20,-32.80,  75.26,-32.51,  72.33,-32.25,  69.41,-32.00,  66.51,-31.72,  63.64,-31.36,  60.80,-30.90,  57.99,-30.31,  55.23,-29.61,  52.50,-28.82,  49.79,-27.98,  47.11,-27.11,  44.43,
-28.52,  110.87,-29.56,  108.32,-30.55,  105.77,-31.45,  103.22,-32.22,  100.66,-32.84,  98.08,-33.32,  95.44,-33.64,  92.75,-33.82,  89.97,-33.85,  87.13,-33.75,  84.23,-33.55,  81.31,-33.27,  78.37,-32.98,  75.43,-32.69,  72.50,-32.43,  69.59,-32.17,  66.69,-31.89,  63.83,-31.53,  60.99,-31.06,  58.19,-30.48,  55.43,-29.79,  52.69,-29.02,  49.98,-28.19,  47.29,-27.35,  44.60,
-28.46,  111.06,-29.52,  108.51,-30.52,  105.95,-31.44,  103.40,-32.22,  100.84,-32.86,  98.26,-33.35,  95.63,-33.68,  92.93,-33.87,  90.16,-33.92,  87.32,-33.84,  84.42,-33.64,  81.49,-33.38,  78.54,-33.10,  75.59,-32.82,  72.66,-32.56,  69.74,-32.31,  66.85,-32.02,  63.99,-31.66,  61.16,-31.20,  58.36,-30.62,  55.60,-29.95,  52.87,-29.21,  50.16,-28.42,  47.46,-27.61,  44.77,
-28.46,  111.22,-29.51,  108.67,-30.51,  106.12,-31.43,  103.58,-32.22,  101.02,-32.86,  98.43,-33.34,  95.81,-33.68,  93.12,-33.88,  90.35,-33.94,  87.51,-33.87,  84.62,-33.70,  81.68,-33.46,  78.72,-33.18,  75.77,-32.92,  72.82,-32.67,  69.90,-32.42,  67.00,-32.13,  64.13,-31.77,  61.30,-31.32,  58.51,-30.76,  55.75,-30.12,  53.02,-29.40,  50.31,-28.65,  47.62,-27.88,  44.94,
-28.49,  111.36,-29.52,  108.82,-30.51,  106.29,-31.42,  103.75,-32.21,  101.20,-32.87,  98.63,-33.37,  96.01,-33.73,  93.32,-33.95,  90.56,-34.02,  87.72,-33.97,  84.82,-33.80,  81.88,-33.56,  78.92,-33.29,  75.95,-33.03,  73.00,-32.78,  70.07,-32.52,  67.16,-32.24,  64.30,-31.88,  61.47,-31.43,  58.67,-30.89,  55.91,-30.27,  53.18,-29.58,  50.47,-28.85,  47.78,-28.11,  45.09,
-28.56,  111.47,-29.56,  108.95,-30.53,  106.44,-31.43,  103.92,-32.22,  101.39,-32.89,  98.83,-33.42,  96.22,-33.81,  93.54,-34.05,  90.77,-34.15,  87.93,-34.10,  85.03,-33.94,  82.08,-33.70,  79.12,-33.43,  76.15,-33.15,  73.20,-32.89,  70.26,-32.63,  67.35,-32.34,  64.47,-31.98,  61.64,-31.54,  58.84,-31.01,  56.07,-30.40,  53.33,-29.73,  50.62,-29.02,  47.92,-28.30,  45.24,
-28.69,  111.53,-29.65,  109.05,-30.58,  106.56,-31.46,  104.07,-32.24,  101.56,-32.92,  99.02,-33.46,  96.42,-33.88,  93.74,-34.14,  90.98,-34.25,  88.14,-34.22,  85.24,-34.07,  82.29,-33.83,  79.33,-33.55,  76.36,-33.27,  73.40,-33.00,  70.46,-32.73,  67.54,-32.43,  64.65,-32.07,  61.81,-31.63,  59.00,-31.11,  56.22,-30.51,  53.47,-29.85,  50.76,-29.15,  48.06,-28.44,  45.37,
-28.79,  111.59,-29.71,  109.14,-30.61,  106.68,-31.47,  104.22,-32.24,  101.73,-32.91,  99.21,-33.47,  96.62,-33.89,  93.96,-34.17,  91.20,-34.30,  88.37,-34.28,  85.46,-34.13,  82.51,-33.89,  79.54,-33.62,  76.56,-33.34,  73.59,-33.07,  70.64,-32.80,  67.71,-32.50,  64.82,-32.15,  61.96,-31.71,  59.15,-31.19,  56.37,-30.59,  53.61,-29.93,  50.89,-29.23,  48.19,-28.52,  45.50,
-28.78,  111.68,-29.70,  109.25,-30.60,  106.81,-31.45,  104.37,-32.22,  101.90,-32.90,  99.40,-33.46,  96.83,-33.89,  94.17,-34.17,  91.43,-34.30,  88.59,-34.29,  85.69,-34.14,  82.73,-33.91,  79.74,-33.64,  76.75,-33.37,  73.76,-33.11,  70.80,-32.85,  67.86,-32.56,  64.96,-32.20,  62.10,-31.77,  59.28,-31.24,  56.50,-30.65,  53.74,-29.98,  51.02,-29.28,  48.31,-28.56,  45.62,
-28.72,  111.77,-29.64,  109.35,-30.54,  106.93,-31.40,  104.50,-32.19,  102.05,-32.87,  99.56,-33.44,  97.00,-33.88,  94.36,-34.17,  91.62,-34.31,  88.79,-34.30,  85.88,-34.16,  82.91,-33.93,  79.92,-33.67,  76.91,-33.40,  73.92,-33.15,  70.94,-32.89,  68.00,-32.61,  65.09,-32.26,  62.23,-31.83,  59.41,-31.31,  56.62,-30.71,  53.87,-30.05,  51.14,-29.35,  48.43,-28.63,  45.73,
