FName=SUZANNE21
LName=DEHAINAULT
ID=DEHAISU#95733
Exam.Date=14_02_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 55 Left Marker Time=0.072000 Right Marker Time=0.812000 ES Time=0.541000
Num Frames:  Knots:
        50       25
-14.02,  105.94,-14.85,  103.43,-15.69,  100.91,-16.50,  98.40,-17.29,  95.90,-18.04,  93.40,-18.73,  90.90,-19.37,  88.39,-19.97,  85.88,-20.54,  83.37,-21.11,  80.87,-21.66,  78.39,-22.21,  75.95,-22.73,  73.53,-23.21,  71.12,-23.64,  68.71,-23.99,  66.28,-24.29,  63.83,-24.52,  61.34,-24.71,  58.83,-24.86,  56.30,-24.99,  53.76,-25.11,  51.21,-25.23,  48.67,-25.34,  46.12,
-13.66,  106.96,-14.55,  104.44,-15.43,  101.92,-16.30,  99.40,-17.14,  96.89,-17.95,  94.37,-18.71,  91.85,-19.40,  89.32,-20.05,  86.76,-20.65,  84.21,-21.23,  81.67,-21.81,  79.16,-22.37,  76.69,-22.91,  74.24,-23.42,  71.81,-23.87,  69.38,-24.26,  66.93,-24.59,  64.45,-24.84,  61.93,-25.05,  59.40,-25.21,  56.85,-25.34,  54.29,-25.46,  51.72,-25.58,  49.16,-25.69,  46.60,
-13.25,  107.86,-14.15,  105.32,-15.05,  102.79,-15.94,  100.26,-16.82,  97.73,-17.67,  95.21,-18.49,  92.68,-19.25,  90.14,-19.96,  87.58,-20.62,  85.02,-21.26,  82.47,-21.88,  79.95,-22.49,  77.47,-23.07,  75.01,-23.63,  72.57,-24.13,  70.12,-24.56,  67.65,-24.92,  65.14,-25.20,  62.60,-25.41,  60.04,-25.58,  57.46,-25.71,  54.88,-25.82,  52.30,-25.92,  49.72,-26.02,  47.14,
-12.84,  108.78,-13.77,  106.19,-14.70,  103.60,-15.63,  101.02,-16.55,  98.46,-17.45,  95.91,-18.31,  93.37,-19.14,  90.82,-19.90,  88.26,-20.63,  85.71,-21.31,  83.17,-21.98,  80.65,-22.62,  78.17,-23.25,  75.71,-23.84,  73.26,-24.37,  70.79,-24.83,  68.29,-25.21,  65.76,-25.50,  63.19,-25.71,  60.59,-25.86,  57.98,-25.97,  55.38,-26.05,  52.77,-26.12,  50.17,-26.19,  47.56,
-12.56,  109.60,-13.54,  106.95,-14.52,  104.31,-15.50,  101.67,-16.46,  99.06,-17.40,  96.47,-18.31,  93.90,-19.16,  91.34,-19.96,  88.77,-20.71,  86.21,-21.42,  83.67,-22.10,  81.16,-22.76,  78.67,-23.40,  76.20,-24.01,  73.74,-24.56,  71.26,-25.04,  68.74,-25.42,  66.18,-25.71,  63.58,-25.91,  60.96,-26.04,  58.33,-26.12,  55.70,-26.18,  53.08,-26.22,  50.46,-26.26,  47.85,
-12.48,  110.10,-13.48,  107.41,-14.49,  104.73,-15.48,  102.06,-16.47,  99.41,-17.42,  96.79,-18.34,  94.20,-19.20,  91.61,-20.00,  89.04,-20.75,  86.47,-21.46,  83.93,-22.13,  81.41,-22.79,  78.92,-23.44,  76.45,-24.05,  73.98,-24.60,  71.49,-25.08,  68.96,-25.47,  66.39,-25.76,  63.77,-25.96,  61.14,-26.08,  58.50,-26.15,  55.86,-26.19,  53.23,-26.22,  50.60,-26.24,  47.98,
-12.49,  110.08,-13.48,  107.38,-14.46,  104.69,-15.44,  102.01,-16.41,  99.36,-17.35,  96.73,-18.24,  94.13,-19.09,  91.55,-19.87,  88.98,-20.60,  86.41,-21.29,  83.86,-21.96,  81.34,-22.61,  78.86,-23.24,  76.39,-23.85,  73.93,-24.40,  71.45,-24.88,  68.93,-25.27,  66.36,-25.55,  63.76,-25.75,  61.13,-25.87,  58.50,-25.94,  55.86,-25.98,  53.24,-26.01,  50.62,-26.03,  48.00,
-12.37,  109.61,-13.32,  106.92,-14.26,  104.23,-15.20,  101.56,-16.12,  98.91,-17.02,  96.30,-17.87,  93.72,-18.67,  91.15,-19.42,  88.60,-20.12,  86.06,-20.78,  83.53,-21.43,  81.02,-22.07,  78.55,-22.70,  76.11,-23.30,  73.68,-23.85,  71.23,-24.33,  68.75,-24.72,  66.22,-25.02,  63.66,-25.22,  61.06,-25.36,  58.45,-25.44,  55.84,-25.50,  53.23,-25.55,  50.63,-25.60,  48.03,
-12.10,  108.91,-12.98,  106.23,-13.87,  103.56,-14.75,  100.91,-15.61,  98.29,-16.44,  95.70,-17.23,  93.15,-17.98,  90.63,-18.67,  88.12,-19.33,  85.61,-19.96,  83.11,-20.58,  80.64,-21.20,  78.20,-21.81,  75.79,-22.41,  73.40,-22.96,  71.01,-23.44,  68.59,-23.84,  66.14,-24.16,  63.64,-24.38,  61.10,-24.54,  58.54,-24.65,  55.97,-24.74,  53.40,-24.82,  50.84,-24.90,  48.27,
-11.87,  108.37,-12.69,  105.71,-13.52,  103.05,-14.33,  100.41,-15.13,  97.80,-15.90,  95.24,-16.63,  92.71,-17.31,  90.22,-17.95,  87.74,-18.55,  85.26,-19.13,  82.78,-19.72,  80.33,-20.30,  77.91,-20.88,  75.53,-21.45,  73.18,-21.97,  70.85,-22.43,  68.49,-22.81,  66.11,-23.11,  63.68,-23.32,  61.21,-23.47,  58.70,-23.58,  56.19,-23.67,  53.66,-23.74,  51.13,-23.81,  48.60,
