FName=philomene
LName=lenczenski
ID=LENCZPH#06749
Exam.Date=11_04_2011
View=4CH
2DS Date=2013_05_28
Knot positions (X:Y) in mm (relative to probe position)
FR= 51 Left Marker Time=0.178000 Right Marker Time=1.166000 ES Time=0.652000
Num Frames:  Knots:
        64       31
-24.59,  125.13,-23.70,  122.61,-22.82,  120.08,-21.92,  117.51,-21.02,  114.88,-20.11,  112.18,-19.23,  109.43,-18.51,  106.65,-18.09,  103.92,-18.16,  101.29,-18.78,  98.87,-19.92,  96.68,-21.45,  94.68,-23.25,  92.75,-25.18,  90.72,-27.14,  88.51,-28.96,  86.05,-30.49,  83.35,-31.64,  80.48,-32.36,  77.53,-32.69,  74.59,-32.69,  71.71,-32.44,  68.91,-31.98,  66.21,-31.37,  63.58,-30.63,  61.02,-29.79,  58.52,-28.89,  56.05,-27.94,  53.62,-26.96,  51.20,-25.98,  48.78,
-24.75,  125.70,-23.84,  123.16,-22.94,  120.60,-22.04,  118.00,-21.12,  115.35,-20.21,  112.63,-19.32,  109.85,-18.57,  107.05,-18.10,  104.29,-18.10,  101.64,-18.66,  99.19,-19.76,  96.96,-21.27,  94.93,-23.05,  92.98,-24.98,  90.94,-26.95,  88.72,-28.79,  86.25,-30.34,  83.55,-31.51,  80.67,-32.23,  77.70,-32.56,  74.75,-32.56,  71.86,-32.31,  69.05,-31.85,  66.33,-31.24,  63.68,-30.49,  61.10,-29.65,  58.58,-28.74,  56.09,-27.78,  53.63,-26.79,  51.18,-25.80,  48.74,
-24.90,  126.68,-23.99,  124.09,-23.09,  121.48,-22.18,  118.84,-21.28,  116.14,-20.38,  113.36,-19.51,  110.52,-18.75,  107.68,-18.25,  104.88,-18.17,  102.21,-18.65,  99.71,-19.68,  97.46,-21.15,  95.39,-22.91,  93.41,-24.85,  91.34,-26.82,  89.09,-28.68,  86.60,-30.26,  83.86,-31.43,  80.95,-32.16,  77.96,-32.47,  74.97,-32.46,  72.06,-32.19,  69.22,-31.72,  66.47,-31.09,  63.78,-30.33,  61.16,-29.47,  58.59,-28.53,  56.06,-27.54,  53.55,-26.52,  51.06,-25.49,  48.58,
-24.98,  127.92,-24.11,  125.27,-23.24,  122.61,-22.38,  119.90,-21.53,  117.13,-20.69,  114.28,-19.88,  111.37,-19.16,  108.45,-18.65,  105.61,-18.52,  102.92,-18.91,  100.43,-19.84,  98.17,-21.23,  96.09,-22.95,  94.06,-24.87,  91.94,-26.85,  89.63,-28.71,  87.08,-30.29,  84.28,-31.45,  81.32,-32.14,  78.28,-32.42,  75.26,-32.37,  72.30,-32.07,  69.43,-31.58,  66.63,-30.92,  63.89,-30.14,  61.21,-29.24,  58.58,-28.27,  55.99,-27.25,  53.42,-26.19,  50.87,-25.13,  48.33,
-24.87,  129.13,-24.09,  126.43,-23.32,  123.72,-22.55,  120.96,-21.79,  118.14,-21.05,  115.22,-20.33,  112.24,-19.69,  109.25,-19.22,  106.35,-19.07,  103.65,-19.38,  101.19,-20.21,  98.96,-21.51,  96.88,-23.18,  94.83,-25.08,  92.66,-27.05,  90.27,-28.90,  87.63,-30.45,  84.77,-31.58,  81.74,-32.24,  78.66,-32.47,  75.60,-32.38,  72.61,-32.05,  69.70,-31.53,  66.85,-30.86,  64.07,-30.05,  61.33,-29.14,  58.64,-28.14,  55.99,-27.08,  53.37,-26.00,  50.75,-24.91,  48.15,
-24.67,  130.06,-23.97,  127.32,-23.28,  124.57,-22.60,  121.78,-21.92,  118.91,-21.27,  115.96,-20.64,  112.93,-20.07,  109.89,-19.66,  106.96,-19.51,  104.25,-19.77,  101.81,-20.51,  99.62,-21.74,  97.57,-23.38,  95.51,-25.27,  93.31,-27.26,  90.87,-29.13,  88.17,-30.69,  85.24,-31.82,  82.16,-32.47,  79.03,-32.69,  75.94,-32.58,  72.92,-32.23,  69.98,-31.71,  67.11,-31.02,  64.29,-30.20,  61.53,-29.27,  58.81,-28.25,  56.13,-27.17,  53.48,-26.06,  50.85,-24.95,  48.23,
-24.41,  130.70,-23.77,  127.92,-23.13,  125.13,-22.51,  122.30,-21.89,  119.40,-21.29,  116.42,-20.70,  113.36,-20.19,  110.29,-19.80,  107.34,-19.66,  104.62,-19.88,  102.19,-20.58,  100.03,-21.77,  98.01,-23.40,  95.97,-25.32,  93.77,-27.35,  91.32,-29.27,  88.60,-30.90,  85.65,-32.08,  82.53,-32.76,  79.37,-33.01,  76.26,-32.92,  73.23,-32.59,  70.29,-32.08,  67.41,-31.40,  64.60,-30.59,  61.84,-29.65,  59.13,-28.62,  56.47,-27.53,  53.85,-26.40,  51.26,-25.26,  48.67,
-24.26,  131.18,-23.66,  128.36,-23.06,  125.53,-22.47,  122.66,-21.88,  119.73,-21.30,  116.72,-20.75,  113.63,-20.25,  110.54,-19.88,  107.56,-19.73,  104.83,-19.93,  102.41,-20.57,  100.27,-21.73,  98.28,-23.35,  96.26,-25.29,  94.07,-27.35,  91.64,-29.31,  88.93,-30.98,  85.97,-32.20,  82.86,-32.93,  79.69,-33.22,  76.58,-33.16,  73.57,-32.85,  70.65,-32.37,  67.80,-31.72,  65.01,-30.93,  62.28,-30.01,  59.60,-29.00,  56.98,-27.91,  54.41,-26.79,  51.87,-25.65,  49.34,
-24.34,  131.47,-23.74,  128.62,-23.16,  125.76,-22.58,  122.87,-22.00,  119.92,-21.43,  116.88,-20.88,  113.78,-20.38,  110.67,-20.01,  107.67,-19.85,  104.93,-20.01,  102.52,-20.62,  100.40,-21.74,  98.43,-23.33,  96.43,-25.27,  94.25,-27.33,  91.81,-29.30,  89.10,-30.98,  86.14,-32.20,  83.03,-32.94,  79.89,-33.22,  76.80,-33.17,  73.82,-32.87,  70.93,-32.39,  68.11,-31.76,  65.35,-30.98,  62.65,-30.08,  60.00,-29.07,  57.42,-27.99,  54.89,-26.86,  52.40,-25.71,  49.93,
-24.63,  131.45,-24.03,  128.59,-23.42,  125.71,-22.82,  122.80,-22.23,  119.84,-21.64,  116.79,-21.07,  113.68,-20.55,  110.56,-20.15,  107.55,-19.97,  104.81,-20.12,  102.42,-20.70,  100.32,-21.80,  98.37,-23.37,  96.37,-25.28,  94.19,-27.32,  91.74,-29.26,  89.02,-30.88,  86.07,-32.06,  82.98,-32.74,  79.88,-32.99,  76.84,-32.91,  73.91,-32.60,  71.08,-32.11,  68.32,-31.48,  65.61,-30.71,  62.96,-29.81,  60.36,-28.81,  57.83,-27.72,  55.36,-26.58,  52.93,-25.42,  50.53,
-24.98,  131.12,-24.34,  128.26,-23.70,  125.39,-23.06,  122.50,-22.43,  119.54,-21.81,  116.51,-21.20,  113.41,-20.64,  110.30,-20.21,  107.31,-20.00,  104.58,-20.13,  102.20,-20.70,  100.13,-21.77,  98.19,-23.31,  96.18,-25.18,  93.99,-27.17,  91.55,-29.04,  88.83,-30.60,  85.91,-31.70,  82.89,-32.33,  79.86,-32.54,  76.91,-32.44,  74.07,-32.11,  71.32,-31.63,  68.63,-31.01,  65.99,-30.26,  63.39,-29.38,  60.86,-28.39,  58.39,-27.31,  55.98,-26.18,  53.63,-25.02,  51.29,
